,topic,period
23920434,0,3
23920885,7,3
23921430,10,3
23921892,1,3
23922322,0,3
23928570,2,3
23930371,0,3
23931479,0,3
23933564,10,3
23933900,7,3
23939194,10,3
23939915,3,3
23942540,5,3
23942544,10,3
23942545,4,3
23942869,5,3
23943239,5,3
23944865,9,3
23945447,5,3
23945456,5,3
23945458,5,3
23945459,5,3
23946031,0,3
23946208,12,3
23946319,6,3
23946646,10,3
23948745,0,3
23953270,5,3
23953523,1,3
23954852,10,3
23957567,5,3
23957907,6,3
23960456,2,3
23962185,0,3
23962252,10,3
23962253,10,3
23962821,12,3
23966508,12,3
23967497,6,3
23969214,0,3
23971019,5,3
23971903,11,3
23972195,0,3
23973533,10,3
23974943,6,3
23974954,4,3
23974985,9,3
23978988,2,3
23981104,9,3
23981260,0,3
23981279,6,3
23981330,0,3
23985911,12,3
23985958,0,3
23985959,0,3
23988605,0,3
23992465,11,3
23995050,9,3
23995265,1,3
23995754,10,3
23996042,0,3
23996245,12,3
23998543,0,3
24000501,11,3
24002099,12,3
24005128,7,3
24007889,7,3
24010690,7,3
24010696,0,3
24011280,8,3
24011987,12,3
24012696,10,3
24012820,12,3
24013190,10,3
24013361,4,3
24019152,0,3
24019430,8,3
24021908,11,3
24022202,7,3
24026426,12,3
24028818,0,3
24029057,3,3
24030128,6,3
24033530,11,3
24035361,4,3
24036034,10,3
24036054,4,3
24036363,10,3
24036908,12,3
24037380,4,3
24037876,4,3
24038412,6,3
24038425,6,3
24041274,12,3
24041355,0,3
24041634,8,3
24042426,3,3
24046248,0,3
24047067,0,3
24048674,2,3
24050744,5,3
24050826,11,3
24051118,0,3
24051663,0,3
24052062,2,3
24053274,12,3
24054560,10,3
24057287,5,3
24058655,8,3
24060731,10,3
24060872,12,3
24061442,10,3
24061446,12,3
24061863,12,3
24064436,12,3
24064689,9,3
24065404,0,3
24065433,0,3
24065837,6,3
24066732,0,3
24067259,10,3
24070683,3,3
24071466,6,3
24072249,2,3
24072471,12,3
24072770,6,3
24076522,10,3
24076968,8,3
24079262,7,3
24080664,12,3
24081203,10,3
24081204,1,3
24081205,10,3
24081206,1,3
24081207,12,3
24081208,12,3
24081386,0,3
24081766,0,3
24081971,0,3
24084852,4,3
24085636,0,3
24087955,12,3
24087957,0,3
24087999,9,3
24088004,6,3
24088989,3,3
24089323,0,3
24089454,0,3
24090379,9,3
24090384,7,3
24091166,2,3
24091736,10,3
24091764,0,3
24091807,0,3
24092661,6,3
24092826,9,3
24093733,4,3
24098705,4,3
24098755,3,3
24099071,0,3
24099152,9,3
24099414,5,3
24099498,5,3
24100258,0,3
24100872,8,3
24105391,8,3
24107770,7,3
24110652,12,3
24111054,6,3
24112453,6,3
24112553,0,3
24114431,6,3
24114926,6,3
24117232,8,3
24119180,0,3
24120053,0,3
24120422,2,3
24122806,0,3
24122937,8,3
24123101,10,3
24124137,0,3
24124139,11,3
24124140,4,3
24125448,8,3
24125449,2,3
24126290,11,3
24129218,7,3
24134534,11,3
24134730,4,3
24136647,2,3
24139833,9,3
24141590,0,3
24142182,7,3
24142436,3,3
24142671,9,3
24145160,5,3
24145592,0,3
24148450,10,3
24150711,11,3
24151356,7,3
24151766,11,3
24152053,12,3
24153347,9,3
24154652,11,3
24157696,8,3
24157937,3,3
24161478,10,3
24166425,6,3
24166490,6,3
24166792,4,3
24167849,0,3
24167933,1,3
24169147,5,3
24169807,9,3
24169861,11,3
24170080,0,3
24170083,3,3
24170642,0,3
24172843,10,3
24173963,9,3
24176022,11,3
24176751,10,3
24178237,12,3
24187771,11,3
24187896,0,3
24189172,7,3
24192641,12,3
24195663,0,3
24196384,4,3
24196844,0,3
24197084,2,3
24200269,8,3
24200276,8,3
24200277,7,3
24200635,5,3
24204764,0,3
24205697,11,3
24206050,1,3
24206084,4,3
24206133,3,3
24206139,3,3
24206601,3,3
24211103,1,3
24211998,3,3
24215906,3,3
24216052,0,3
24216282,10,3
24216537,10,3
24217701,6,3
24217906,1,3
24218101,8,3
24218112,12,3
24218420,11,3
24218469,5,3
24219005,2,3
24219333,11,3
24224428,11,3
24224985,2,3
24225343,8,3
24225746,7,3
24225904,8,3
24228824,8,3
24229745,0,3
24229746,5,3
24229749,5,3
24229753,5,3
24229754,5,3
24229756,0,3
24229761,7,3
24232125,10,3
24234513,6,3
24235247,7,3
24235816,0,3
24238573,12,3
24238690,8,3
24239905,10,3
24240511,12,3
24240528,5,3
24241381,0,3
24246770,4,3
24247066,4,3
24247211,5,3
24249360,6,3
24252753,0,3
24253660,7,3
24254975,9,3
24256625,2,3
24259614,0,3
24259619,6,3
24259747,0,3
24262503,5,3
24263639,10,3
24263640,10,3
24263641,10,3
24263644,0,3
24263647,0,3
24265067,3,3
24267603,0,3
24268292,12,3
24270045,10,3
24270046,12,3
24271330,7,3
24272872,3,3
24274059,12,3
24275756,3,3
24280600,0,3
24281790,0,3
24283509,5,3
24283619,9,3
24284414,8,3
24291342,3,3
24292055,4,3
24293422,0,3
24293456,0,3
24294659,0,3
24295059,9,3
24296609,0,3
24296842,0,3
24296845,7,3
24297374,0,3
24299921,12,3
24300625,6,3
24300626,12,3
24300630,0,3
24301324,11,3
24302197,0,3
24305625,8,3
24305626,12,3
24305627,2,3
24305629,10,3
24305730,9,3
24306426,6,3
24307207,5,3
24307780,6,3
24308219,9,3
24309201,0,3
24310737,7,3
24312152,3,3
24313619,8,3
24314930,12,3
24314941,1,3
24314989,1,3
24315002,1,3
24315901,0,3
24316764,10,3
24323199,0,3
24326008,4,3
24326971,12,3
24330023,2,3
24331294,0,3
24333114,2,3
24335249,12,3
24335760,12,3
24335992,11,3
24336032,6,3
24336827,0,3
24338066,8,3
24338220,0,3
24338811,6,3
24340341,0,3
24340770,12,3
24340771,12,3
24341049,5,3
24341564,5,3
24341820,12,3
24342510,10,3
24342894,3,3
24342895,2,3
24343001,6,3
24346428,0,3
24350991,3,3
24351434,2,3
24351871,12,3
24354119,0,3
24355032,0,3
24356808,9,3
24356862,12,3
24359935,8,3
24360486,5,3
24360821,7,3
24365615,0,3
24365698,8,3
24365980,10,3
24365981,10,3
24365982,2,3
24365987,12,3
24367840,6,3
24368594,0,3
24368854,9,3
24369955,0,3
24370861,11,3
24371922,3,3
24372234,3,3
24372237,3,3
24372965,2,3
24373085,6,3
24374145,5,3
24374906,3,3
24375205,5,3
24375987,11,3
24377874,0,3
24378837,11,3
24378839,11,3
24378952,12,3
24379304,12,3
24383126,0,3
24383232,0,3
24383962,11,3
24384695,7,3
24384961,9,3
24385334,12,3
24385535,6,3
24386674,0,3
24388094,7,3
24388222,5,3
24388605,8,3
24389461,10,3
24389463,10,3
24389906,1,3
24390246,7,3
24390929,0,3
24392174,10,3
24392714,0,3
24393821,3,3
24395549,0,3
24395550,0,3
24396053,3,3
24396507,3,3
24397409,9,3
24399614,0,3
24399734,6,3
24399867,0,3
24400802,6,3
24402526,7,3
24405193,5,3
24407964,3,3
24408299,10,3
24408301,10,3
24408324,11,3
24413624,12,3
24415403,0,3
24415627,0,3
24417069,5,3
24417207,1,3
24418213,5,3
24418904,4,3
24419004,8,3
24420138,0,3
24420341,6,3
24420389,5,3
24421208,11,3
24422188,12,3
24423147,5,3
24423588,0,3
24429012,6,3
24429083,0,3
24429126,2,3
24429127,5,3
24429311,5,3
24433495,5,3
24434088,0,3
24434090,5,3
24434091,5,3
24434093,0,3
24434100,0,3
24434409,1,3
24435823,3,3
24438336,1,3
24438369,9,3
24439150,0,3
24440167,5,3
24441262,0,3
24442330,5,3
24442879,4,3
24443277,2,3
24443514,12,3
24445936,6,3
24446039,0,3
24446385,7,3
24446576,0,3
24448329,2,3
24449211,1,3
24449495,9,3
24450518,0,3
24451086,6,3
24451296,0,3
24452015,9,3
24452067,12,3
24452600,6,3
24457606,1,3
24461492,5,3
24463805,0,3
24464632,8,3
24466680,7,3
24468131,3,3
24470493,0,3
24471304,0,3
24471305,7,3
24471307,7,3
24471314,7,3
24471315,7,3
24476346,10,3
24478496,6,3
24480883,12,3
24481797,4,3
24482057,11,3
24483858,0,3
24486168,12,3
24487204,8,3
24489693,5,3
24491606,0,3
24492036,0,3
24492095,12,3
24492142,0,3
24492189,0,3
24493333,10,3
24493385,0,3
24494811,12,3
24496699,9,3
24497796,2,3
24499082,7,3
24499276,8,3
24499644,6,3
24500722,9,3
24503110,0,3
24504545,12,3
24507016,5,3
24508533,5,3
24510426,3,3
24510446,12,3
24513419,6,3
24515096,12,3
24515731,3,3
24518130,8,3
24518168,5,3
24518562,1,3
24520884,5,3
24521092,0,3
24521953,11,3
24524806,9,3
24525634,0,3
24527549,0,3
24528819,0,3
24529342,10,3
24529785,0,3
24530273,5,3
24534269,0,3
24534550,4,3
24534898,9,3
24548445,1,3
24549520,5,3
24550381,12,3
24551111,8,3
24554646,12,3
24559203,3,3
24562047,5,3
24563017,9,3
24566736,2,3
24568344,0,3
24570297,7,3
24574198,0,3
24574204,9,3
24575655,0,3
24576168,11,3
24576910,5,3
24577097,5,3
24577125,10,3
24577126,12,3
24577370,6,3
24577868,8,3
24582686,9,3
24583027,7,3
24583566,5,3
24583798,2,3
24584104,1,3
24584597,12,3
24587548,7,3
24590569,12,3
24591059,0,3
24592851,6,3
24592889,0,3
24595069,7,3
24595615,4,3
24595803,0,3
24595919,0,3
24596067,12,3
24597497,0,3
24597717,8,3
24598938,1,3
24599019,0,3
24599274,9,3
24600669,9,3
24604569,10,3
24605405,6,3
24605808,4,3
24606210,0,3
24608069,12,3
24608822,5,3
24610228,9,3
24611489,7,3
24612591,7,3
24612944,12,3
24619146,7,3
24619543,0,3
24619893,3,3
24619898,9,3
24620807,7,3
24624625,6,3
24625541,10,3
24626055,3,3
24627118,9,3
24627954,12,3
24630304,12,3
24631816,10,3
24632808,10,3
24633563,10,3
24634004,3,3
24635221,0,3
24635400,10,3
24636040,12,3
24638047,5,3
24639183,0,3
24640518,9,3
24640967,2,3
24643403,9,3
24645979,0,3
24646343,8,3
24646729,10,3
24646730,10,3
24647889,9,3
24648439,9,3
24649876,0,3
24649882,6,3
24651227,11,3
24652765,10,3
24655455,0,3
24655456,0,3
24656636,2,3
24656841,0,3
24659549,1,3
24659754,5,3
24660233,2,3
24660521,0,3
24661191,0,3
24661379,7,3
24664401,0,3
24665999,9,3
24667487,5,3
24669890,0,3
24671135,0,3
24673713,1,3
24673714,1,3
24673728,6,3
24676126,7,3
24676236,0,3
24677398,1,3
24680202,0,3
24681704,6,3
24681785,0,3
24682780,4,3
24684542,2,3
24684593,4,3
24685974,7,3
24686040,7,3
24687321,8,3
24689108,0,3
24690586,12,3
24691686,0,3
24692077,2,3
24692095,10,3
24692520,11,3
24695212,10,3
24695752,0,3
24695949,11,3
24696106,0,3
24696869,3,3
24696911,7,3
24697814,3,3
24697955,12,3
24698366,6,3
24698542,3,3
24698803,0,3
24699532,3,3
24701600,0,3
24702187,1,3
24703163,7,3
24703438,1,3
24704712,3,3
24705538,10,3
24705991,11,3
24706435,3,3
24707130,4,3
24707218,0,3
24708700,11,3
24712271,0,3
24713737,11,3
24713865,10,3
24713866,0,3
24714430,0,3
24716198,7,3
24716468,6,3
24718269,0,3
24718527,10,3
24719214,9,3
24722016,6,3
24722633,5,3
24724362,0,3
24724838,8,3
24727337,1,3
24729031,0,3
24729042,0,3
24730660,0,3
24731219,10,3
24732600,3,3
24733468,10,3
24736538,3,3
24736539,7,3
24736581,2,3
24736894,7,3
24737712,9,3
24738263,5,3
24739446,8,3
24740294,2,3
24740447,1,3
24743389,6,3
24743562,5,3
24743716,0,3
24743787,10,3
24746914,7,3
24747172,12,3
24748427,12,3
24750522,6,3
24754670,2,3
24755148,6,3
24756148,12,3
24757282,4,3
24760393,3,3
24760656,9,3
24763401,2,3
24763544,1,3
24763923,0,3
24764199,3,3
24768264,12,3
24769300,10,3
24771401,0,3
24772445,9,3
24772730,0,3
24776622,5,3
24777590,6,3
24779081,7,3
24779122,11,3
24780703,10,3
24781355,6,3
24782555,7,3
24783393,0,3
24784024,10,3
24787089,7,3
24787710,5,3
24788658,8,3
24788694,0,3
24788801,0,3
24788959,7,3
24791599,7,3
24791763,6,3
24792322,1,3
24793784,0,3
24796347,0,3
24796769,4,3
24796974,0,3
24797920,9,3
24798210,8,3
24798649,0,3
24800477,6,3
24800478,9,3
24800481,0,3
24801480,2,3
24802159,10,3
24802885,0,3
24802902,3,3
24806501,7,3
24809228,3,3
24809596,4,3
24809759,11,3
24811231,1,3
24811685,12,3
24812290,4,3
24813174,4,3
24814000,10,3
24814194,6,3
24814970,10,3
24814993,10,3
24816350,7,3
24816386,0,3
24816715,4,3
24817302,2,3
24817486,6,3
24817601,12,3
24817603,2,3
24818651,2,3
24819683,2,3
24819684,2,3
24819970,10,3
24819971,12,3
24821006,2,3
24824663,5,3
24824665,5,3
24824852,2,3
24825070,8,3
24825709,7,3
24826864,1,3
24828968,7,3
24829056,5,3
24830423,5,3
24830698,12,3
24830878,8,3
24831037,8,3
24831652,12,3
24831989,9,3
24833113,7,3
24833846,4,3
24835502,0,3
24835829,0,3
24837310,10,3
24837466,2,3
24841610,0,3
24842338,4,3
24842559,6,3
24842821,1,3
24844288,1,3
24844406,4,3
24844604,2,3
24845609,5,3
24846086,5,3
24846306,1,3
24846578,12,3
24847993,0,3
24849687,7,3
24854356,4,3
24854376,2,3
24854377,2,3
24854382,1,3
24854683,0,3
24857074,2,3
24858598,7,3
24859000,10,3
24860813,3,3
24861045,9,3
24861353,12,3
24861663,3,3
24861769,1,3
24861792,11,3
24861793,6,3
24865765,5,3
24866064,7,3
24867461,0,3
24867989,12,3
24868892,8,3
24871078,2,3
24871768,12,3
24874453,3,3
24875091,0,3
24876303,8,3
24878063,2,3
24878098,2,3
24879538,10,3
24884750,6,3
24886771,10,3
24888786,6,3
24888870,0,3
24889282,0,3
24889595,0,3
24889740,0,3
24889915,12,3
24890314,1,3
24892311,6,3
24894324,5,3
24895179,6,3
24897283,9,3
24898316,7,3
24899212,7,3
24901494,11,3
24902761,11,3
24903131,5,3
24903787,8,3
24903799,8,3
24905122,0,3
24905380,0,3
24906181,4,3
24906806,7,3
24907017,11,3
24907547,10,3
24907718,1,3
24907901,3,3
24908854,6,3
24908872,0,3
24908890,0,3
24909244,2,3
24909419,12,3
24910345,12,3
24911459,11,3
24911547,10,3
24912294,0,3
24913358,8,3
24916134,2,3
24916795,10,3
24917217,0,3
24917580,12,3
24919410,4,3
24924311,12,3
24925169,1,3
24925943,12,3
24925946,0,3
24926734,5,3
24926826,8,3
24928190,2,3
24932495,0,3
24934484,5,3
24935672,6,3
24937066,0,3
24937535,5,3
24937727,6,3
24938158,0,3
24939009,4,3
24939349,7,3
24939818,0,3
24940825,9,3
24941124,6,3
24942017,2,3
24942155,2,3
24942210,2,3
24942995,6,3
24943063,12,3
24943261,11,3
24944068,7,3
24944462,6,3
24945720,8,3
24946813,6,3
24947831,6,3
24948705,8,3
24950813,9,3
24951111,6,3
24951308,12,3
24951901,0,3
24951906,7,3
24953623,7,3
24956253,8,3
24956655,0,3
24957862,3,3
24958326,9,3
24960544,9,3
24961084,0,3
24961324,3,3
24961325,2,3
24961326,11,3
24961330,2,3
24961365,7,3
24963914,1,3
24964392,12,3
24964505,5,3
24964792,2,3
24964810,9,3
24965280,0,3
24965662,4,3
24965863,0,3
24967524,7,3
24968123,12,3
24969193,1,3
24969289,4,3
24972790,11,3
24972859,12,3
24977314,6,3
24977382,0,3
24977639,12,3
24979837,11,3
24980267,3,3
24982342,10,3
24982902,4,3
24983746,2,3
24984335,6,3
24985764,12,3
24986265,0,3
24986530,12,3
24986682,0,3
24986748,12,3
24988163,12,3
24989025,10,3
24989061,12,3
24992294,8,3
24992919,10,3
24993136,0,3
24993364,0,3
24993366,6,3
24995571,0,3
24996830,0,3
24999809,1,3
25002077,0,3
25003904,5,3
25004020,11,3
25004136,10,3
25005246,2,3
25006236,10,3
25007198,8,3
25007309,9,3
25008798,12,3
25008819,8,3
25008846,12,3
25008902,4,3
25009681,5,3
25011648,1,3
25014075,4,3
25016695,10,3
25020155,8,3
25022236,0,3
25023579,0,3
25026800,9,3
25026801,5,3
25026803,5,3
25026812,5,3
25027226,4,3
25027255,0,3
25031444,8,3
25033000,0,3
25033003,6,3
25033004,6,3
25033851,12,3
25034161,1,3
25034422,0,3
25037453,9,3
25037497,6,3
25038549,12,3
25039686,5,3
25040104,11,3
25040141,0,3
25041114,1,3
25042194,6,3
25042728,6,3
25044666,7,3
25045337,0,3
25046049,10,3
25047305,5,3
25050869,9,3
25051056,9,3
25051188,7,3
25051423,10,3
25051773,5,3
25051774,9,3
25051779,0,3
25054395,3,3
25054625,5,3
25055532,11,3
25055541,0,3
25055829,0,3
25055830,0,3
25055831,0,3
25056265,0,3
25056368,5,3
25059446,0,3
25059925,10,3
25062071,7,3
25062770,2,3
25063927,10,3
25064498,9,3
25064580,0,3
25066480,3,3
25066814,12,3
25066839,0,3
25066951,12,3
25069027,5,3
25069107,8,3
25069804,2,3
25070069,12,3
25070755,12,3
25072364,3,3
25072385,0,3
25072946,10,3
25072947,10,3
25074036,2,3
25074285,12,3
25077621,10,3
25077629,10,3
25078020,5,3
25079609,6,3
25082566,6,3
25083093,4,3
25086667,12,3
25087097,2,3
25087494,6,3
25088456,10,3
25089928,11,3
25090819,6,3
25092411,1,3
25092970,12,3
25096078,8,3
25096568,6,3
25096819,0,3
25098102,11,3
25099702,3,3
25100134,2,3
25100135,1,3
25101986,7,3
25102041,7,3
25102439,9,3
25102744,9,3
25102935,2,3
25103614,6,3
25104566,6,3
25106085,0,3
25110254,4,3
25110259,4,3
25110264,0,3
25112304,12,3
25112382,4,3
25112674,0,3
25115616,9,3
25119797,12,3
25119858,0,3
25123817,2,3
25124375,12,3
25126874,9,3
25126966,10,3
25127880,7,3
25127887,1,3
25128068,2,3
25129916,0,3
25131168,11,3
25132670,10,3
25138826,9,3
25139696,0,3
25139707,0,3
25140577,8,3
25141461,2,3
25142246,3,3
25143579,8,3
25144329,3,3
25144794,5,3
25144892,4,3
25146197,12,3
25146687,7,3
25146942,0,3
25148892,12,3
25151574,6,3
25152575,1,3
25152616,12,3
25153419,10,3
25153901,6,3
25155895,9,3
25156858,11,3
25158927,0,3
25158966,10,3
25158967,10,3
25159313,9,3
25161161,10,3
25162214,12,3
25162218,10,3
25162251,12,3
25162606,7,3
25164709,5,3
25165008,10,3
25166296,7,3
25166775,7,3
25168199,7,3
25168936,6,3
25168937,11,3
25168938,11,3
25168939,11,3
25168940,11,3
25168942,11,3
25168945,7,3
25168948,6,3
25168949,11,3
25168951,0,3
25171465,0,3
25171699,10,3
25172553,8,3
25172669,6,3
25173108,10,3
25173109,10,3
25173707,4,3
25173754,4,3
25174015,7,3
25174365,10,3
25174865,5,3
25176164,8,3
25177785,9,3
25177788,0,3
25177789,6,3
25177809,0,3
25177813,6,3
25177814,9,3
25177815,5,3
25177888,9,3
25177894,7,3
25178072,9,3
25178073,9,3
25178084,9,3
25178085,0,3
25178412,10,3
25179710,6,3
25180851,6,3
25182066,12,3
25182312,0,3
25182314,0,3
25182316,0,3
25182637,10,3
25182668,11,3
25183304,5,3
25183709,7,3
25185418,11,3
25187307,6,3
25189144,9,3
25192499,4,3
25194348,10,3
25195014,3,3
25195485,6,3
25195568,5,3
25196862,2,3
25196897,11,3
25199023,0,3
25199574,9,3
25201518,5,3
25203142,0,3
25203549,12,3
25204403,10,3
25207478,0,3
25207550,12,3
25208039,7,3
25208052,3,3
25208324,6,3
25209141,0,3
25209313,6,3
25210910,0,3
25212058,11,3
25212648,6,3
25212649,0,3
25213404,0,3
25214052,8,3
25214517,6,3
25217208,7,3
25217536,10,3
25218029,10,3
25219568,4,3
25220635,2,3
25220938,0,3
25221916,10,3
25221992,0,3
25222660,4,3
25222855,12,3
25222856,10,3
25223994,12,3
25224410,3,3
25224629,10,3
25225645,9,3
25225978,6,3
25227265,8,3
25228446,2,3
25228700,0,3
25229261,10,3
25229352,12,3
25229762,6,3
25230292,8,3
25231694,9,3
25236422,9,3
25238568,10,3
25239576,9,3
25239610,9,3
25242020,7,3
25245812,5,3
25247218,6,3
25247332,3,3
25248382,2,3
25248688,11,3
25249327,1,3
25250504,6,3
25252007,9,3
25252757,2,3
25254414,10,3
25254417,3,3
25254418,10,3
25255292,9,3
25255395,8,3
25255407,6,3
25255409,7,3
25257064,5,3
25260889,8,3
25261182,6,3
25261833,10,3
25261836,10,3
25261922,9,3
25264036,7,3
25265256,0,3
25271728,1,3
25271729,12,3
25271811,9,3
25272722,3,3
25275001,6,3
25278170,6,3
25278451,2,3
25279584,5,3
25279606,8,3
25279808,8,3
25280819,11,3
25282008,7,3
25282010,7,3
25282011,7,3
25282012,7,3
25284168,1,3
25287479,0,3
25289972,10,3
25291944,4,3
25295717,9,3
25297643,12,3
25297964,10,3
25297989,2,3
25298033,11,3
25300909,9,3
25306485,8,3
25306673,7,3
25306731,7,3
25306732,5,3
25306898,2,3
25311193,3,3
25312292,1,3
25312497,0,3
25313754,0,3
25314608,9,3
25314695,12,3
25319106,3,3
25319237,0,3
25319249,11,3
25319789,12,3
25319855,11,3
25320136,5,3
25320941,12,3
25322130,5,3
25323069,2,3
25323853,9,3
25324140,2,3
25324363,0,3
25325120,0,3
25325121,0,3
25326290,9,3
25327159,4,3
25327557,2,3
25327750,0,3
25328044,10,3
25331069,0,3
25331616,2,3
25331632,0,3
25331857,10,3
25336499,0,3
25337679,2,3
25338771,2,3
25343151,10,3
25345431,0,3
25345627,4,3
25345999,0,3
25348002,11,3
25348972,0,3
25350224,12,3
25352080,0,3
25353029,0,3
25358062,4,3
25362494,0,3
25363050,0,3
25363057,8,3
25363201,0,3
25365086,4,3
25370853,6,3
25371347,7,3
25372846,5,3
25372890,0,3
25372935,5,3
25374126,10,3
25375006,7,3
25375097,10,3
25376250,0,3
25377157,11,3
25377564,0,3
25377591,8,3
25378467,0,3
25380193,2,3
25380305,10,3
25380811,0,3
25381477,11,3
25381954,0,3
25382007,12,3
25382102,8,3
25384080,7,3
25384117,5,3
25384119,5,3
25385111,12,3
25387096,0,3
25387323,0,3
25388651,5,3
25388986,12,3
25390245,0,3
25390637,12,3
25392438,6,3
25392857,8,3
25392858,8,3
25393304,6,3
25393890,12,3
25395063,10,3
25395344,0,3
25398698,2,3
25400215,11,3
25403741,9,3
25404717,0,3
25406371,0,3
25407257,9,3
25407374,11,3
25410014,4,3
25410137,2,3
25413260,0,3
25413377,12,3
25414084,1,3
25415292,8,3
25415730,3,3
25416561,0,3
25416586,3,3
25416736,12,3
25417910,12,3
25418545,0,3
25418907,9,3
25420419,0,3
25420624,5,3
25421275,10,3
25425639,8,3
25425689,0,3
25426870,9,3
25429999,12,3
25430961,12,3
25433789,6,3
25433888,0,3
25437465,7,3
25438458,0,3
25438460,0,3
25438467,0,3
25438858,3,3
25440430,0,3
25440795,11,3
25441071,10,3
25441416,4,3
25442382,12,3
25442812,5,3
25443233,6,3
25443239,6,3
25445028,2,3
25445163,4,3
25445795,8,3
25446020,6,3
25446397,3,3
25447695,10,3
25447696,2,3
25447747,11,3
25448441,1,3
25450320,9,3
25450568,5,3
25452230,2,3
25455420,0,3
25455432,2,3
25456642,7,3
25456645,9,3
25456646,9,3
25456647,9,3
25456648,7,3
25458463,2,3
25458464,5,3
25458650,11,3
25458659,11,3
25458797,11,3
25459098,11,3
25459191,0,3
25459696,10,3
25461739,2,3
25463032,8,3
25463533,3,3
25464148,9,3
25464533,0,3
25464605,0,3
25464609,3,3
25465308,9,3
25465907,0,3
25466603,6,3
25466700,2,3
25466768,7,3
25467647,8,3
25467667,10,3
25467948,10,3
25471944,11,3
25474192,1,3
25475601,6,3
25476135,12,3
25476377,10,3
25477009,2,3
25477495,11,3
25478903,0,3
25478905,12,3
25479467,7,3
25480496,0,3
25481585,5,3
25481590,6,3
25482746,0,3
25482998,0,3
25483994,3,3
25484065,3,3
25484159,0,3
25484161,0,3
25485919,0,3
25486227,10,3
25486229,10,3
25486231,7,3
25486234,2,3
25486949,1,3
25488217,7,3
25490355,6,3
25490361,5,3
25490796,0,3
25491054,7,3
25491351,8,3
25491403,9,3
25492411,9,3
25493605,0,3
25494823,1,3
25495134,0,3
25495136,6,3
25495280,11,3
25495996,8,3
25497169,11,3
25498070,6,3
25499154,1,3
25500489,11,3
25502312,3,3
25502509,0,3
25502986,2,3
25503897,2,3
25504999,6,3
25510176,7,3
25510442,9,3
25510798,12,3
25510952,6,3
25511842,7,3
25512414,12,3
25513650,0,3
25516006,9,3
25516580,0,3
25517303,4,3
25518506,9,3
25518508,5,3
25518509,9,3
25518510,11,3
25518511,11,3
25518854,6,3
25519251,10,3
25519438,0,3
25520443,10,3
25521401,2,3
25522399,5,3
25523236,6,3
25523529,6,3
25523557,3,3
25523558,4,3
25525761,1,3
25525762,10,3
25525764,0,3
25525765,0,3
25527333,8,3
25527980,10,3
25529881,0,3
25531358,4,3
25531781,0,3
25531875,10,3
25531960,5,3
25533882,0,3
25534168,2,3
25534538,0,3
25536893,0,3
25537751,0,3
25537835,5,3
25537870,2,3
25537871,0,3
25539291,0,3
25540885,10,3
25542521,8,3
25545167,1,3
25546368,2,3
25546506,0,3
25549180,9,3
25549205,12,3
25549206,12,3
25549531,0,3
25550389,12,3
25551135,6,3
25551406,1,3
25552114,6,3
25553110,6,3
25553116,3,3
25554069,9,3
25554506,2,3
25556837,5,3
25556960,11,3
25557538,1,3
25557575,0,3
25557828,11,3
25558685,9,3
25558687,5,3
25559328,0,3
25563006,5,3
25565669,1,3
25565671,0,3
25565673,3,3
25565674,5,3
25565782,5,3
25566899,0,3
25566930,11,3
25569569,4,3
25572049,9,3
25573697,1,3
25576753,4,3
25577429,6,3
25580918,0,3
25582542,0,3
25582722,10,3
25585301,8,3
25585950,6,3
25586294,5,3
25586295,11,3
25586605,1,3
25588028,3,3
25589183,0,3
25589198,11,3
25589316,2,3
25590845,5,3
25590953,4,3
25591283,6,3
25592625,9,3
25594615,9,3
25594703,6,3
25594896,10,3
25594919,8,3
25595924,0,3
25597325,9,3
25598445,9,3
25600167,11,3
25600263,4,3
25600440,10,3
25601234,8,3
25601592,6,3
25602175,5,3
25603588,7,3
25603898,3,3
25604510,0,3
