,topic,period
15894473,18,2
15896237,12,2
15896648,3,2
15896650,3,2
15896651,3,2
15898965,0,2
15899165,0,2
15902676,8,2
15903355,1,2
15904883,7,2
15904912,10,2
15905062,10,2
15905656,6,2
15905743,0,2
15905803,17,2
15905808,10,2
15905813,12,2
15907634,10,2
15907670,18,2
15908845,0,2
15908975,0,2
15909443,0,2
15910009,17,2
15911194,8,2
15911978,3,2
15912074,7,2
15912469,10,2
15912646,0,2
15912719,18,2
15913590,10,2
15918005,0,2
15918329,8,2
15918335,6,2
15918532,0,2
15919448,1,2
15920874,0,2
15921362,0,2
15922284,9,2
15923507,4,2
15924010,0,2
15924321,10,2
15924583,0,2
15927437,10,2
15927469,8,2
15928257,0,2
15928531,17,2
15929240,0,2
15930890,16,2
15933313,13,2
15933322,0,2
15934564,0,2
15935150,16,2
15940125,8,2
15942339,17,2
15942372,0,2
15944473,0,2
15946337,18,2
15946914,12,2
15947920,6,2
15952910,15,2
15952957,5,2
15954238,0,2
15954239,0,2
15954427,0,2
15954430,0,2
15954432,0,2
15956135,3,2
15956240,11,2
15957876,8,2
15959425,13,2
15960580,0,2
15963004,15,2
15963009,15,2
15964332,1,2
15964387,12,2
15964743,8,2
15968286,0,2
15968807,17,2
15969776,14,2
15971884,0,2
15973338,0,2
15973917,12,2
15976345,11,2
15976557,8,2
15976740,6,2
15977422,3,2
15977489,8,2
15978311,12,2
15978467,0,2
15980618,11,2
15983027,14,2
15983503,0,2
15984353,0,2
15984528,1,2
15984736,0,2
15984751,0,2
15985371,17,2
15987078,0,2
15987080,0,2
15988187,0,2
15990127,8,2
15991039,0,2
15991040,8,2
15991643,0,2
15991644,0,2
15994133,0,2
15997212,15,2
15998933,0,2
15999535,3,2
15999959,8,2
16001822,0,2
16003290,1,2
16003301,0,2
16004164,17,2
16006127,17,2
16010160,6,2
16010263,0,2
16011536,0,2
16011980,11,2
16012277,18,2
16018130,0,2
16018832,0,2
16020058,5,2
16022029,8,2
16024335,11,2
16024336,1,2
16025398,11,2
16026645,3,2
16027546,0,2
16028643,13,2
16029064,1,2
16030370,8,2
16035373,17,2
16035681,0,2
16035688,9,2
16037924,8,2
16038472,8,2
16038570,1,2
16038734,2,2
16038825,0,2
16038908,10,2
16039869,1,2
16040154,12,2
16040785,13,2
16041195,12,2
16044006,12,2
16044095,17,2
16044096,12,2
16044097,12,2
16044098,12,2
16044102,10,2
16044103,10,2
16044104,5,2
16044106,11,2
16044109,10,2
16044110,10,2
16044111,10,2
16046151,10,2
16050918,0,2
16052881,0,2
16056118,0,2
16060128,1,2
16061669,15,2
16061906,18,2
16062115,0,2
16076009,3,2
16076879,8,2
16079613,17,2
16082295,8,2
16082603,6,2
16082916,7,2
16084701,0,2
16086350,0,2
16086637,0,2
16086974,0,2
16088365,8,2
16091250,17,2
16094191,8,2
16095519,0,2
16095520,0,2
16097263,0,2
16098428,11,2
16101253,0,2
16102117,0,2
16102254,3,2
16102711,0,2
16103705,12,2
16105056,13,2
16106209,0,2
16107222,8,2
16112661,15,2
16113751,11,2
16113752,11,2
16115528,7,2
16115531,7,2
16115532,17,2
16115534,18,2
16115535,7,2
16115536,18,2
16115537,7,2
16115538,5,2
16116395,7,2
16120059,0,2
16120064,12,2
16120068,14,2
16120951,0,2
16122146,11,2
16122154,17,2
16122399,3,2
16122988,15,2
16123694,0,2
16123736,0,2
16123913,11,2
16125420,3,2
16125634,6,2
16128515,0,2
16129364,0,2
16129367,0,2
16129374,0,2
16132007,8,2
16133245,5,2
16134447,0,2
16137447,0,2
16138042,17,2
16138461,15,2
16139135,9,2
16143250,12,2
16143255,1,2
16144176,8,2
16149012,0,2
16149015,11,2
16149018,11,2
16149019,11,2
16149022,11,2
16149024,11,2
16149025,11,2
16149028,11,2
16151422,17,2
16155492,8,2
16156382,17,2
16156539,0,2
16156885,14,2
16160588,1,2
16161892,0,2
16163934,0,2
16164397,8,2
16166757,0,2
16166974,0,2
16168193,1,2
16168341,8,2
16174600,11,2
16174674,0,2
16175125,5,2
16175128,12,2
16175129,8,2
16175130,10,2
16175131,1,2
16175134,10,2
16175136,10,2
16175138,10,2
16175140,16,2
16175142,1,2
16175898,11,2
16176116,17,2
16176117,14,2
16176411,12,2
16177579,0,2
16178036,3,2
16180556,8,2
16180781,1,2
16180783,1,2
16181042,8,2
16181376,16,2
16182617,10,2
16182761,14,2
16183681,7,2
16184867,0,2
16187979,8,2
16188654,0,2
16189144,4,2
16189285,17,2
16191004,13,2
16192747,17,2
16192823,8,2
16193530,10,2
16194219,0,2
16194792,5,2
16195099,5,2
16196022,10,2
16197852,6,2
16199202,15,2
16200613,12,2
16202352,0,2
16202839,0,2
16203183,10,2
16203266,0,2
16204301,12,2
16205217,0,2
16205241,0,2
16205242,0,2
16206549,7,2
16207003,0,2
16207346,4,2
16208819,0,2
16210138,12,2
16210945,8,2
16217418,0,2
16219011,13,2
16219016,13,2
16219042,11,2
16219896,15,2
16220650,8,2
16223067,8,2
16224503,0,2
16227692,17,2
16227694,17,2
16229688,11,2
16229694,13,2
16235584,7,2
16237351,8,2
16238524,0,2
16239379,4,2
16239390,3,2
16241965,0,2
16245973,7,2
16246196,2,2
16247340,4,2
16249738,1,2
16250540,0,2
16251538,0,2
16251853,1,2
16251856,1,2
16251857,1,2
16251860,0,2
16252628,7,2
16255104,0,2
16259572,7,2
16262112,8,2
16262910,11,2
16267739,0,2
16268495,0,2
16269057,0,2
16269897,7,2
16271221,1,2
16273756,0,2
16273791,15,2
16276139,9,2
16276140,9,2
16276142,0,2
16277269,17,2
16278331,0,2
16278332,0,2
16281417,17,2
16282245,15,2
16282840,5,2
16282849,0,2
16283676,3,2
16287769,8,2
16293159,15,2
16293866,0,2
16294366,5,2
16294616,0,2
16294617,0,2
16294949,0,2
16294994,0,2
16296358,0,2
16300169,12,2
16300420,13,2
16300461,14,2
16303008,12,2
16303269,10,2
16304155,12,2
16306093,0,2
16306097,0,2
16306104,0,2
16306852,1,2
16306857,18,2
16308186,11,2
16308187,11,2
16308884,18,2
16312156,8,2
16313274,17,2
16313293,14,2
16316335,1,2
16317108,13,2
16317318,8,2
16317319,5,2
16321615,1,2
16324716,16,2
16327509,8,2
16328100,12,2
16331234,0,2
16333483,17,2
16334706,14,2
16337562,7,2
16338491,3,2
16339683,13,2
16339703,8,2
16341236,0,2
16342104,8,2
16343024,1,2
16344213,7,2
16350378,11,2
16350384,11,2
16352518,8,2
16355501,9,2
16359971,0,2
16368917,18,2
16369665,1,2
16372536,0,2
16373004,14,2
16374156,17,2
16374185,0,2
16375240,0,2
16375615,8,2
16377149,17,2
16377535,14,2
16383181,7,2
16384775,0,2
16387090,12,2
16387162,1,2
16387280,5,2
16387510,15,2
16389891,8,2
16391893,15,2
16392297,0,2
16393689,11,2
16394351,0,2
16394642,0,2
16394993,0,2
16395017,0,2
16395677,1,2
16398565,17,2
16398903,8,2
16400389,0,2
16401148,5,2
16402558,10,2
16403208,8,2
16403402,0,2
16404799,17,2
16404806,3,2
16405455,15,2
16406832,10,2
16410679,6,2
16410699,15,2
16411388,12,2
16411394,6,2
16411553,0,2
16412104,8,2
16413081,17,2
16413431,7,2
16413432,9,2
16417443,1,2
16418682,0,2
16418683,18,2
16418684,5,2
16418686,18,2
16418690,12,2
16418691,0,2
16418693,16,2
16418696,12,2
16418699,8,2
16418700,10,2
16418702,5,2
16419311,0,2
16419401,16,2
16421131,8,2
16423101,8,2
16425513,0,2
16425808,8,2
16425811,1,2
16426667,11,2
16427764,8,2
16429932,0,2
16433565,13,2
16433766,1,2
16433871,12,2
16433887,14,2
16436725,12,2
16438121,7,2
16439486,0,2
16439491,0,2
16440993,0,2
16441002,0,2
16441390,8,2
16441395,8,2
16441532,8,2
16443407,0,2
16443807,0,2
16443808,0,2
16443809,0,2
16443810,0,2
16444079,0,2
16446128,10,2
16446240,7,2
16447570,0,2
16448399,1,2
16448856,18,2
16449281,3,2
16451828,3,2
16454006,0,2
16456368,8,2
16459166,0,2
16459526,6,2
16460460,0,2
16462404,7,2
16462408,7,2
16465003,0,2
16465115,14,2
16466293,5,2
16469541,7,2
16470693,9,2
16471274,0,2
16471293,7,2
16471303,0,2
16471309,0,2
16474018,0,2
16474019,0,2
16474020,0,2
16475049,6,2
16475050,6,2
16476097,11,2
16476102,13,2
16482727,7,2
16483100,0,2
16484504,13,2
16485609,17,2
16488047,3,2
16490802,14,2
16490803,12,2
16490804,12,2
16490805,12,2
16490806,7,2
16490807,16,2
16490808,0,2
16490809,12,2
16492422,0,2
16493523,13,2
16495794,0,2
16495817,0,2
16497825,0,2
16498671,3,2
16501730,8,2
16503311,0,2
16503502,1,2
16503809,1,2
16504123,8,2
16504669,10,2
16504673,1,2
16506037,3,2
16509811,7,2
16513906,9,2
16514867,18,2
16515491,17,2
16516132,1,2
16518436,17,2
16518441,7,2
16519020,18,2
16519032,8,2
16519331,0,2
16519366,0,2
16520022,0,2
16520825,0,2
16522812,2,2
16522994,8,2
16525815,12,2
16526522,8,2
16527550,10,2
16528908,11,2
16531780,0,2
16533165,12,2
16533469,0,2
16537057,8,2
16538644,16,2
16538930,1,2
16543980,0,2
16545621,14,2
16546008,16,2
16548126,0,2
16550036,0,2
16550361,12,2
16550534,12,2
16552273,7,2
16553509,5,2
16553533,5,2
16554146,12,2
16555163,5,2
16555174,0,2
16562551,0,2
16563975,1,2
16564753,10,2
16566098,0,2
16567238,1,2
16567239,1,2
16568875,8,2
16569520,10,2
16569544,9,2
16569888,0,2
16569995,7,2
16573602,12,2
16573745,0,2
16575742,0,2
16582743,0,2
16583569,0,2
16585434,5,2
16595013,8,2
16595641,14,2
16597341,8,2
16597533,8,2
16599412,10,2
16599847,10,2
16600828,8,2
16600834,0,2
16601508,4,2
16602451,18,2
16602465,11,2
16602471,13,2
16603994,8,2
16604791,0,2
16605148,8,2
16605231,8,2
16606636,14,2
16607213,0,2
16608372,17,2
16609000,0,2
16610970,6,2
16610972,0,2
16612277,1,2
16615261,13,2
16616283,15,2
16617914,7,2
16617917,7,2
16618486,13,2
16620138,2,2
16620528,10,2
16622159,8,2
16622609,11,2
16623610,0,2
16625786,0,2
16628123,12,2
16628126,4,2
16628133,12,2
16628134,1,2
16628135,12,2
16628137,10,2
16628143,1,2
16628144,10,2
16628145,10,2
16628147,0,2
16631422,14,2
16633146,5,2
16633154,0,2
16634234,0,2
16636322,0,2
16637446,15,2
16637455,6,2
16637526,0,2
16637527,0,2
16637791,8,2
16638476,0,2
16640530,10,2
16641482,0,2
16641648,8,2
16641699,7,2
16644171,4,2
16644784,0,2
16644875,8,2
16645494,0,2
16649742,14,2
16650193,8,2
16652054,14,2
16669747,2,2
16670137,11,2
16670595,0,2
16670720,3,2
16676093,0,2
16677999,17,2
16678001,17,2
16679071,8,2
16680627,0,2
16681707,6,2
16683860,4,2
16686323,8,2
16686584,0,2
16686704,0,2
16687458,14,2
16688294,8,2
16689417,0,2
16689555,8,2
16690637,0,2
16691064,14,2
16696593,3,2
16698510,0,2
16699339,7,2
16700229,7,2
16700243,7,2
16700278,8,2
16700366,0,2
16700374,18,2
16703119,11,2
16704014,0,2
16704760,1,2
16706326,0,2
16706997,0,2
16707778,8,2
16708665,8,2
16708747,18,2
16709480,8,2
16714397,8,2
16717382,0,2
16720277,1,2
16720514,8,2
16723557,12,2
16723569,12,2
16728309,18,2
16728311,7,2
16730254,3,2
16730285,0,2
16730440,8,2
16730950,18,2
16731612,0,2
16732379,11,2
16732389,0,2
16733940,15,2
16734504,9,2
16734642,5,2
16734644,8,2
16735422,17,2
16735849,7,2
16735857,7,2
16736404,17,2
16737859,0,2
16737930,6,2
16741397,0,2
16751116,10,2
16751303,6,2
16751787,1,2
16756193,11,2
16756844,8,2
16757384,0,2
16757389,8,2
16758435,0,2
16759707,1,2
16760628,0,2
16760695,0,2
16764387,0,2
16765009,10,2
16765240,13,2
16765423,6,2
16765547,10,2
16765868,11,2
16767008,0,2
16767019,8,2
16768638,5,2
16771621,17,2
16774489,5,2
16775248,0,2
16777385,8,2
16778711,14,2
16778715,12,2
16778716,14,2
16778719,17,2
16778721,8,2
16778722,10,2
16778724,10,2
16778725,12,2
16778726,10,2
16778727,10,2
16778728,12,2
16778729,12,2
16778733,1,2
16778736,14,2
16779025,15,2
16779619,15,2
16780011,7,2
16782732,13,2
16783049,14,2
16783857,13,2
16784046,7,2
16784554,18,2
16785268,17,2
16785271,18,2
16786229,8,2
16786912,18,2
16786914,7,2
16786958,8,2
16787304,14,2
16789674,7,2
16789989,12,2
16790848,8,2
16792049,0,2
16792714,0,2
16795981,16,2
16796431,0,2
16797910,10,2
16798621,14,2
16800749,3,2
16802678,18,2
16803634,0,2
16804098,12,2
16804749,8,2
16807624,1,2
16808556,0,2
16810086,0,2
16810112,14,2
16810443,0,2
16814823,13,2
16816247,0,2
16816294,0,2
16816648,0,2
16818178,0,2
16821405,0,2
16821477,0,2
16822790,0,2
16822875,8,2
16826947,6,2
16827044,4,2
16828293,7,2
16828939,6,2
16829216,12,2
16831636,0,2
16834525,8,2
16835939,8,2
16836210,0,2
16839353,11,2
16839366,0,2
16841398,0,2
16844204,6,2
16847404,14,2
16847481,15,2
16849926,0,2
16849928,0,2
16849930,15,2
16850522,5,2
16854752,8,2
16855073,11,2
16855349,0,2
16857630,14,2
16859198,14,2
16859203,1,2
16860172,12,2
16862528,11,2
16863041,8,2
16863042,8,2
16863456,17,2
16863496,5,2
16863499,0,2
16865053,0,2
16866998,8,2
16867881,0,2
16869220,0,2
16870279,0,2
16871467,5,2
16872006,11,2
16872120,7,2
16872265,0,2
16873382,11,2
16874847,6,2
16875290,7,2
16876902,16,2
16878850,11,2
16878851,7,2
16878857,0,2
16880721,8,2
16881460,0,2
16881497,7,2
16882001,8,2
16884316,17,2
16884317,12,2
16885247,8,2
16885646,3,2
16885715,10,2
16885716,1,2
16885717,10,2
16885718,10,2
16885719,10,2
16885720,10,2
16885721,12,2
16885726,3,2
16885728,0,2
16888514,0,2
16889467,0,2
16889559,3,2
16891522,12,2
16891676,0,2
16891821,12,2
16892900,1,2
16893333,6,2
16896075,0,2
16896960,5,2
16897351,8,2
16897972,0,2
16905220,6,2
16905788,14,2
16905959,6,2
16906241,11,2
16910346,0,2
16911495,12,2
16912591,5,2
16913381,0,2
16916987,8,2
16918591,13,2
16919139,15,2
16920318,10,2
16925065,6,2
16925129,0,2
16925130,0,2
16925141,0,2
16925144,0,2
16925147,0,2
16925154,0,2
16925155,0,2
16925702,8,2
16927032,8,2
16927905,15,2
16930117,7,2
16931917,0,2
16932032,9,2
16932035,9,2
16932302,0,2
16932346,3,2
16933201,0,2
16933586,8,2
16934427,10,2
16937732,0,2
16938130,0,2
16938734,6,2
16938875,11,2
16939042,0,2
16939132,0,2
16940305,0,2
16940819,14,2
16941647,1,2
16941806,0,2
16941809,8,2
16942618,9,2
16943176,13,2
16944256,12,2
16944962,17,2
16944964,0,2
16944965,8,2
16945056,9,2
16945177,1,2
16952487,12,2
16952971,0,2
16956741,10,2
16956864,5,2
16957915,10,2
16958775,8,2
16958822,12,2
16959140,10,2
16959463,10,2
16960256,8,2
16961577,10,2
16963793,4,2
16963795,5,2
16964364,8,2
16964828,14,2
16966969,0,2
16970510,14,2
16970513,8,2
16972021,12,2
16972444,0,2
16974192,5,2
16977359,15,2
16977901,0,2
16979865,10,2
16979995,12,2
16979996,1,2
16980022,12,2
16981874,18,2
16981875,5,2
16988289,0,2
16989121,17,2
16989289,16,2
16990771,2,2
16995332,18,2
16996639,3,2
16997029,0,2
16997640,10,2
16998117,4,2
16998264,12,2
16998527,1,2
16998571,7,2
16999187,0,2
16999450,18,2
16999655,6,2
17000904,3,2
17000941,8,2
17003255,3,2
17005258,17,2
17006675,0,2
17006960,8,2
17010151,0,2
17011064,3,2
17011780,18,2
17013421,0,2
17017400,18,2
17017674,13,2
17017894,0,2
17018856,0,2
17019343,0,2
17019350,0,2
17019489,0,2
17022881,1,2
17024293,17,2
17024748,0,2
17024924,7,2
17024993,0,2
17026645,0,2
17026974,18,2
17030030,4,2
17032133,6,2
17037226,13,2
17037697,4,2
17038845,0,2
17038870,18,2
17038871,18,2
17038873,10,2
17038875,1,2
17038876,12,2
17038877,10,2
17038878,12,2
17038879,12,2
17038880,14,2
17038881,12,2
17038885,5,2
17038886,17,2
17038889,10,2
17038894,0,2
17038895,0,2
17042321,0,2
17042673,0,2
17044438,1,2
17044439,11,2
17044444,0,2
17044449,1,2
17044476,12,2
17044823,17,2
17044826,18,2
17045125,0,2
17045935,12,2
17046261,16,2
17046338,10,2
17048972,17,2
17048975,14,2
17050764,8,2
17050797,5,2
17052097,13,2
17052140,8,2
17052499,18,2
17052514,0,2
17053363,0,2
17056206,8,2
17060847,1,2
17061696,13,2
17063613,15,2
17063885,0,2
17064329,0,2
17064810,3,2
17065102,10,2
17065622,17,2
17066239,12,2
17069159,13,2
17071051,4,2
17071495,3,2
17073146,9,2
17073675,15,2
17073890,8,2
17074939,0,2
17077526,9,2
17077784,8,2
17078764,1,2
17079919,0,2
17079920,0,2
17080209,11,2
17080214,10,2
17081623,3,2
17082512,9,2
17084681,10,2
17085019,13,2
17087676,7,2
17088399,12,2
17089108,5,2
17094777,12,2
17095423,0,2
17095947,13,2
17096123,3,2
17096757,12,2
17096858,8,2
17097417,11,2
17098634,1,2
17099560,5,2
17099570,0,2
17099601,5,2
17100075,7,2
17101460,14,2
17102540,12,2
17102548,8,2
17106010,12,2
17109727,8,2
17110832,0,2
17110841,0,2
17111795,0,2
17112877,12,2
17115148,0,2
17115421,10,2
17116020,17,2
17118308,8,2
17119933,10,2
17119945,0,2
17121171,5,2
17123668,8,2
17123948,0,2
17123949,0,2
17123950,0,2
17124055,2,2
17124063,2,2
17124070,15,2
17125700,0,2
17127479,11,2
17128898,8,2
17129552,16,2
17129810,4,2
17129938,8,2
17130011,0,2
17130775,3,2
17131276,8,2
17133208,8,2
17133985,0,2
17137434,0,2
17138806,12,2
17139369,12,2
17144102,12,2
17146606,11,2
17149134,0,2
17149135,0,2
17149136,0,2
17151710,4,2
17154129,10,2
17156594,8,2
17159727,0,2
17161249,5,2
17161250,0,2
17161355,1,2
17164006,13,2
17164686,0,2
17164688,12,2
17164689,5,2
17164691,10,2
17164696,12,2
17167971,2,2
17168056,0,2
17168396,0,2
17168768,16,2
17170599,0,2
17171590,6,2
17172390,18,2
17172476,8,2
17174587,0,2
17177047,0,2
17177169,10,2
17179819,11,2
17179829,11,2
17181373,14,2
17183438,0,2
17184090,0,2
17184094,0,2
17184095,0,2
17184953,10,2
17186393,6,2
17188675,0,2
17188937,8,2
17191353,0,2
17191354,0,2
17193947,2,2
17194166,0,2
17195382,8,2
17197006,14,2
17198036,7,2
17200371,3,2
17200634,7,2
17201727,0,2
17202571,0,2
17203397,15,2
17205880,8,2
17210501,0,2
17210503,8,2
17213734,0,2
17215467,8,2
17216836,0,2
17218100,7,2
17219727,9,2
17221327,6,2
17221328,6,2
17223374,9,2
17224045,5,2
17224366,8,2
17227201,8,2
17228196,14,2
17228855,3,2
17235511,0,2
17238947,8,2
17239291,0,2
17241838,8,2
17243662,3,2
17245482,6,2
17245484,11,2
17253477,17,2
17253884,14,2
17255139,0,2
17256450,12,2
17257450,1,2
17258118,7,2
17259295,6,2
17261244,14,2
17263055,0,2
17264789,0,2
17264824,10,2
17264962,4,2
17268142,8,2
17269263,1,2
17270115,0,2
17273012,7,2
17273057,0,2
17273063,0,2
17273084,15,2
17273907,8,2
17274590,15,2
17274759,0,2
17274788,8,2
17275485,12,2
17276514,5,2
17277401,0,2
17279218,8,2
17284237,5,2
17284506,9,2
17284942,0,2
17285036,0,2
17285824,8,2
17286159,0,2
17286786,6,2
17287627,11,2
17288498,1,2
17288508,8,2
17288654,8,2
17289533,0,2
17289534,9,2
17289535,9,2
17289537,13,2
17289735,0,2
17293388,8,2
17298195,10,2
17301566,6,2
17304143,16,2
17304146,12,2
17304148,5,2
17304151,11,2
17304152,16,2
17304154,3,2
17304157,10,2
17304158,14,2
17304159,12,2
17304160,12,2
17304162,0,2
17304163,0,2
17304164,0,2
17306184,8,2
17306191,14,2
17309417,8,2
17309857,17,2
17312412,18,2
17313197,8,2
17315493,18,2
17316150,18,2
17316157,0,2
17316159,0,2
17316283,0,2
17316592,5,2
17319625,0,2
17320942,8,2
17322020,0,2
17322161,1,2
17322164,8,2
17322165,11,2
17323792,18,2
17324260,6,2
17324970,8,2
17328580,18,2
17328659,14,2
17328717,11,2
17330787,14,2
17332075,17,2
17333576,10,2
17333637,8,2
17333712,0,2
17333838,13,2
17334508,6,2
17336714,0,2
17336864,8,2
17337352,17,2
17339175,0,2
17339180,2,2
17339279,17,2
17342008,0,2
17343426,15,2
17344255,7,2
17344611,9,2
17344788,18,2
17347655,15,2
17350337,5,2
17351867,0,2
17353334,16,2
17353969,12,2
17355104,17,2
17356043,5,2
17356357,16,2
17357597,0,2
17369123,0,2
17370066,18,2
17370647,15,2
17371346,12,2
17372828,0,2
17373177,12,2
17374038,8,2
17374151,0,2
17375236,15,2
17375599,0,2
17375752,0,2
17375763,0,2
17375979,17,2
17381669,8,2
17382106,0,2
17385808,10,2
17387236,11,2
17389285,8,2
17389412,0,2
17389413,0,2
17389462,5,2
17390126,10,2
17390593,0,2
17391080,0,2
17391088,8,2
17391292,12,2
17392719,17,2
17393125,7,2
17393167,12,2
17393774,10,2
17394539,11,2
17396615,0,2
17402375,0,2
17403195,15,2
17403469,1,2
17403712,0,2
17408305,0,2
17408312,8,2
17410471,5,2
17411010,10,2
17413368,0,2
17413676,8,2
17413768,6,2
17413899,0,2
17413902,18,2
17413903,10,2
17417067,1,2
17417070,14,2
17417076,12,2
17417081,8,2
17417082,12,2
17420187,0,2
17420191,0,2
17420192,0,2
17425124,15,2
17427058,8,2
17428154,1,2
17428158,3,2
17429314,1,2
17430741,0,2
17430756,0,2
17432636,8,2
17434640,3,2
17437326,0,2
17437398,8,2
17438931,0,2
17438935,0,2
17440331,0,2
17441403,2,2
17441633,0,2
17445089,7,2
17445553,12,2
17445554,1,2
17447177,5,2
17447672,8,2
17449437,8,2
17454283,0,2
17454294,0,2
17455448,9,2
17455626,0,2
17456217,5,2
17456486,11,2
17456488,11,2
17457104,14,2
17460130,15,2
17461702,13,2
17461710,7,2
17461741,2,2
17462124,10,2
17462523,7,2
17465168,13,2
17465637,4,2
17465638,12,2
17466462,3,2
17467152,13,2
17468149,8,2
17468153,8,2
17468625,7,2
17472503,5,2
17473094,18,2
17473542,11,2
17473549,7,2
17474359,7,2
17474360,0,2
17474364,0,2
17474542,11,2
17474637,7,2
17476153,0,2
17476703,6,2
17477222,15,2
17477325,11,2
17477803,15,2
17478128,10,2
17478309,0,2
17479597,16,2
17480178,0,2
17484391,0,2
17486024,9,2
17487600,15,2
17488361,0,2
17488668,11,2
17489336,8,2
17489761,3,2
17489955,0,2
17491199,18,2
17492937,2,2
17493218,12,2
17493224,8,2
17493754,8,2
17495256,0,2
17495881,12,2
17496187,8,2
17498841,8,2
17499565,10,2
17500121,9,2
17500290,0,2
17500334,0,2
17503048,4,2
17503667,12,2
17503742,6,2
17503744,14,2
17503748,14,2
17503750,6,2
17503751,14,2
17505216,8,2
17505218,0,2
17505219,15,2
17505579,18,2
17509040,11,2
17512038,0,2
17512687,10,2
17514184,8,2
17516468,10,2
17516870,9,2
17517264,8,2
17518507,12,2
17518511,12,2
17518883,13,2
17519259,0,2
17519278,13,2
17520242,10,2
17520987,8,2
17520991,7,2
17522557,8,2
17523417,0,2
17524757,15,2
17524933,3,2
17524944,17,2
17525776,8,2
17526326,5,2
17529883,18,2
17529884,12,2
17529887,6,2
17529888,10,2
17529889,10,2
17529891,10,2
17529892,1,2
17529893,3,2
17529895,12,2
17529898,12,2
17529899,12,2
17531423,10,2
17533916,0,2
17533917,0,2
17533931,0,2
17533998,8,2
17534676,0,2
17535208,0,2
17535867,5,2
17535946,8,2
17538003,8,2
17538420,0,2
17538548,15,2
17541241,12,2
17541252,4,2
17541255,15,2
17541320,6,2
17541885,5,2
17541888,5,2
17542765,1,2
17544389,0,2
17544552,15,2
17545684,8,2
17548486,16,2
17551447,7,2
17555141,12,2
17555466,0,2
17555643,10,2
17558333,8,2
17561012,0,2
17561014,8,2
17562778,9,2
17564324,2,2
17566506,0,2
17566621,15,2
17569203,9,2
17569306,0,2
17570302,8,2
17571101,8,2
17571586,17,2
17573279,0,2
17575663,0,2
17576193,0,2
17576307,5,2
17576548,5,2
17577017,0,2
17577186,7,2
17577653,8,2
17581801,10,2
17582029,7,2
17582235,10,2
17583059,0,2
17583291,0,2
17585709,0,2
17587092,8,2
17587605,7,2
17589195,0,2
17589228,7,2
17589660,10,2
17589665,12,2
17590864,10,2
17590971,8,2
17591126,7,2
17591127,18,2
17591298,7,2
17591304,7,2
17593051,0,2
17594296,8,2
17594694,10,2
17595587,0,2
17596556,0,2
17597142,10,2
17598018,11,2
17598623,4,2
17599129,0,2
17601965,0,2
17602285,15,2
17603266,8,2
17603267,1,2
17603373,15,2
17603919,2,2
17604357,10,2
17605709,0,2
17606683,14,2
17608246,8,2
17609240,0,2
17610214,10,2
17610221,8,2
17610346,6,2
17610677,0,2
17612311,8,2
17613164,0,2
17614813,12,2
17615073,13,2
17616845,6,2
17617019,15,2
17617086,8,2
17619598,8,2
17623618,0,2
17623621,15,2
17623627,0,2
17623763,2,2
17623986,0,2
17623987,0,2
17624061,0,2
17625794,10,2
17627886,4,2
17627908,10,2
17630564,14,2
17630652,11,2
17631022,12,2
17632295,8,2
17635256,8,2
17635340,12,2
17641988,0,2
17642242,4,2
17642388,8,2
17643322,3,2
17644877,0,2
17645716,1,2
17646136,10,2
17646567,17,2
17655508,17,2
17655519,18,2
17655530,8,2
17655994,1,2
17656161,10,2
17659340,6,2
17660033,1,2
17660485,0,2
17661192,5,2
17662089,8,2
17662922,7,2
17664641,15,2
17665183,14,2
17666300,0,2
17667004,0,2
17667079,11,2
17667209,9,2
17667389,7,2
17667395,7,2
17667790,12,2
17667791,12,2
17667792,12,2
17667799,12,2
17667800,10,2
17672188,11,2
17674015,9,2
17675359,6,2
17679315,5,2
17680911,5,2
17683178,0,2
17683192,1,2
17684869,0,2
17685162,8,2
17685164,13,2
17686450,8,2
17687066,17,2
17687275,5,2
17688173,3,2
17690876,14,2
17692117,13,2
17694280,0,2
17694338,15,2
17694894,13,2
17695152,0,2
17695969,0,2
17698411,14,2
17699323,1,2
17699403,0,2
17699437,1,2
17700077,8,2
17700733,0,2
17701390,8,2
17701405,14,2
17702511,9,2
17702714,0,2
17702900,0,2
17703823,8,2
17703909,8,2
17704117,14,2
17704669,7,2
